CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,REGS_CON_MISMO_CODIGO,TELEFONO_ORIG,TELEFONO_DIG,TELEFONO_8DIG,TELEFONOS_VALIDOS
11-01-0402-46,11-014,Retalhuleu,Retalhuleu,Instituto Nacional De Educación Diversificada,"Barrio Monterrey, Zona 4",40754551.0,Julio César Herrera Roldán,Marvin Leonel Alonzo Sánchez,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),RETALHULEU,1,40754551.0,407545510,40754551,40754551
11-01-0404-46,11-017,Retalhuleu,Retalhuleu,"Colegio Privado Urbano Mixto ""Bilingue Paraíso""",3A. Avenida 7-69 Zona 2,77718861.0,Miguel Angel Armas Rocha,Jorge Roberto Arreaga Paz,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,1,77718861.0,777188610,77718861,77718861
11-01-0409-46,11-017,Retalhuleu,Retalhuleu,Colegio Cristiano Belén,Aldea La Guitarra,50172946.0,Miguel Angel Armas Rocha,Keily Dalila López Sigüenza,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,1,50172946.0,501729460,50172946,50172946
11-01-0413-46,11-017,Retalhuleu,Retalhuleu,Colegio Experimental Distrito De Alto Rendimiento Dar La Trinidad,"0 Calle Zona 4, Cantón Ocosito",54147820.0,Miguel Angel Armas Rocha,Clara Annabella Oliveros Corado,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU,1,54147820.0,541478200,54147820,54147820
11-01-0418-46,11-017,Retalhuleu,Retalhuleu,Instituto Tecnológico De Educación Bilingue Intercultural,"Lotificación El Bosque, Zona 6",58385426.0,Miguel Angel Armas Rocha,Irma Yolanda Sánchez Súm De Mulul,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU,1,58385426.0,583854260,58385426,58385426
11-01-0419-46,11-004,Retalhuleu,Retalhuleu,Colegio Tecnológico Blaise Pascal,2A. Calle 5-80 Zona 1,42966666.0,Miguel Angel Armas Rocha,Yeniffer Analy Makepeace Ruíz,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,1,42966666.0,429666660,42966666,42966666
11-01-0420-46,11-017,Retalhuleu,Retalhuleu,Colegio Tecnológico Blaise Pascal,2A. Calle 5-80 Zona 1,42966666.0,Miguel Angel Armas Rocha,Yeniffer Analy Makepeace Ruíz,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,1,42966666.0,429666660,42966666,42966666
11-01-0422-46,11-004,Retalhuleu,Retalhuleu,Colegio Smart Kids Garden,10 Avenida 5-88 Zona 4 Barrio Monterrey,77253238.0,Miguel Angel Armas Rocha,Griselda Alejandra Osorio Gómez,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,1,77253238.0,772532380,77253238,77253238
11-01-0425-46,11-017,Retalhuleu,Retalhuleu,"Colegio Privado Mixto De Educación Media ""Prof. Julio César Acosta Barrascout""",7A. Avenida 8-96 Zona 1,50238057.0,Miguel Angel Armas Rocha,Claudia Lorena Garcia Ixchop,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,1,50238057.0,502380570,50238057,50238057
11-01-0435-46,11-004,Retalhuleu,Retalhuleu,Instituto De Computación Informática,"Ruta 6W 10A. Ave. 0-50 Zona 4, Residenciales Ana Lucia",77716271.0,Miguel Angel Armas Rocha,Irma Violeta Calderón Villatoro,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,1,77716271.0,777162710,77716271,77716271
11-01-0436-46,11-017,Retalhuleu,Retalhuleu,Colegio Cristiano Mixto Blessing,"9Av. 7-30 Zona 4, Canton Peru",55114823.0,Miguel Angel Armas Rocha,Oscar Daniel Siguenza Morales,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,1,55114823.0,551148230,55114823,55114823
11-01-0437-46,11-014,Retalhuleu,Retalhuleu,Instituto Nacional Mixto Nocturno De Educación Media,3A. Avenida 6-49 Zona 4,30517668.0,Julio César Herrera Roldán,Juan De Dios Rodas Hernández,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),RETALHULEU,1,30517668.0,305176680,30517668,30517668
11-01-0441-46,11-004,Retalhuleu,Retalhuleu,Colegio Cristiano Belén,Centro Urbano Aldea La Guitarra,55152872.0,Miguel Angel Armas Rocha,Keily Dalila López Siguenza De Herrera,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU,1,55152872.0,551528720,55152872,55152872
11-01-0445-46,11-004,Retalhuleu,Retalhuleu,Colegio Cristiano Verbo,5Ta. Calle 5-05 Zona 6,41039475.0,Miguel Angel Armas Rocha,Miguel Angel Cordero Monzón,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,1,41039475.0,410394750,41039475,41039475
11-01-0446-46,11-019,Retalhuleu,Retalhuleu,Programa Nacional De Educacion Alternativa -Pronea-,4A. Calle 6-10 Zona 6,56980135.0,Lisbeth Surama Lopez Calvillo,Lisbeth Surama López Calvillo,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,RETALHULEU,1,56980135.0,569801350,56980135,56980135
11-01-0447-46,11-019,Retalhuleu,Retalhuleu,Modalidades Flexibles,4Ta. Calle 6-10 Zona 6,56231580.0,Lisbeth Surama Lopez Calvillo,Pedro Leonardo Reyna Moller,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,A DISTANCIA,RETALHULEU,1,56231580.0,562315800,56231580,56231580
11-01-0452-46,11-017,Retalhuleu,Retalhuleu,Colegio Mixto Mario Monteforte Toledo,4Ta. Calle 2-12 Zona 2 Lotificacion El Prado,77713190.0,Miguel Angel Armas Rocha,Glenda Jeanette Chávez Gómez,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,1,77713190.0,777131900,77713190,77713190
11-01-0453-46,11-017,Retalhuleu,Retalhuleu,Colegio Mixto Mario Monteforte Toledo,4Ta. Calle 2-12 Zona 2 Lotificacion El Prado,77713190.0,Miguel Angel Armas Rocha,Glenda Jeanette Chávez Gómez,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,1,77713190.0,777131900,77713190,77713190
11-01-0457-46,11-017,Retalhuleu,Retalhuleu,Centro Educativo Napoleón Villatoro,14 Avenida 5-15 Zona 4 Barrio Monterrey,55743752.0,Miguel Angel Armas Rocha,Elíset Haydeé Villatoro Dardón,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,FIN DE SEMANA,RETALHULEU,1,55743752.0,557437520,55743752,55743752
11-01-0458-46,11-004,Retalhuleu,Retalhuleu,Colegio Tecnológico Jan Komensky,5Ta Calle 6-80 Zona 1,32159539.0,Miguel Angel Armas Rocha,Axel Otoniel Xicará Contreras,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,1,32159539.0,321595390,32159539,32159539
11-01-0460-46,11-004,Retalhuleu,Retalhuleu,Colegio Evangelico Mixto Buena Creacion,1Ra. Calle 8-90 Zona 5 Canton Dolores,77714103.0,Miguel Angel Armas Rocha,Vivian Linely Dardón Zumeta,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,1,77714103.0,777141030,77714103,77714103
11-01-0464-46,11-014,Retalhuleu,Retalhuleu,Instituto Nacional De Educación Diversificada,3A. Calle 6-49 Zona 4,55356304.0,Julio César Herrera Roldán,Mayra Liliana De León Toledo,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU,1,55356304.0,553563040,55356304,55356304
11-01-0468-46,11-017,Retalhuleu,Retalhuleu,"Liceo Tecnológico ""Javier Martínez""",7A. Calle 2-54 Zona 1,30278806.0,Miguel Angel Armas Rocha,Eber Neím Cifuentes Gramajo,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,30278806.0,302788060,30278806,30278806
11-01-0470-46,11-017,Retalhuleu,Retalhuleu,"Colegio Privado Mixto ""Luis Cardoza Y Aragón""",3A. Avenida 6-33 Zona 1,42207257.0,Miguel Angel Armas Rocha,Angel Ignacio Vasquez Garcia,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,42207257.0,422072570,42207257,42207257
11-01-0472-46,11-017,Retalhuleu,Retalhuleu,"Colegio Tecnológico ""Caballo Blanco""","Sector La Unin, Parcelamiento Caballo Blanco",43031759.0,Miguel Angel Armas Rocha,Lourdes Yanira Ramos Molina,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,43031759.0,430317590,43031759,43031759
11-01-0474-46,11-017,Retalhuleu,Retalhuleu,Colegio Evangélico Mixto Sinaí,Calle Ingreso Al Pedregal Zona 1,77715189.0,Miguel Angel Armas Rocha,Olga Mavil Cayax Pérez,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,77715189.0,777151890,77715189,77715189
11-01-0476-46,11-017,Retalhuleu,Retalhuleu,Colegio Particular Mixto Paulo Coelho,9Av. 6Ta. Calle 9-88 Zona 1,47022982.0,Miguel Angel Armas Rocha,Linda Jasmín López Aguilar,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,47022982.0,470229820,47022982,47022982
11-01-0478-46,11-017,Retalhuleu,Retalhuleu,Colegio Mixto Retalhuleu,6A. Avenida 3-40 Zona 1,77364113.0,Miguel Angel Armas Rocha,Salvador Lima García,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,77364113.0,773641130,77364113,77364113
11-01-0480-46,11-017,Retalhuleu,Retalhuleu,Colegio Mixto Superación,3A. Avenida Del Rastro Y 4A. Calle Zona 4,30094458.0,Miguel Angel Armas Rocha,Pedro Manuel Lucas Chanté,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,30094458.0,300944580,30094458,30094458
11-01-0482-46,11-017,Retalhuleu,Retalhuleu,Colegio Evangelico Mixto Sinai Ii,2A. Calle 5-16 Zona 4,77715340.0,Miguel Angel Armas Rocha,Evelyn Elizabeth Maldonado Pacheco,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,77715340.0,777153400,77715340,77715340
11-01-0484-46,11-017,Retalhuleu,Retalhuleu,"Instituto Basico Y Bachillerato Por Madurez ""Desarrollo Integrador""",3A. Calle 6-49 Zona 4,57171401.0,Miguel Angel Armas Rocha,Lic. Oscar Roberto Angel Ovando,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,57171401.0,571714010,57171401,57171401
11-01-0486-46,11-017,Retalhuleu,Retalhuleu,Colegio Mixto Tecnológico San Agustín,1A. Calle 4-05 Zona 4,77713125.0,Miguel Angel Armas Rocha,Sindy Lineth Yoc Gamboa,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,77713125.0,777131250,77713125,77713125
11-01-0488-46,11-017,Retalhuleu,Retalhuleu,Colegio Mixto Isidro Taracena,4A. Avenida 4-58 Zona 1,58862710.0,Miguel Angel Armas Rocha,Juan Enrique Gómez Porrón,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,58862710.0,588627100,58862710,58862710
11-01-0490-46,11-017,Retalhuleu,Retalhuleu,Colegio Cristiano Belén,Aldea La Guitarra,50172946.0,Miguel Angel Armas Rocha,Keily Dalila López Sigüenza,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,50172946.0,501729460,50172946,50172946
11-01-0492-46,11-017,Retalhuleu,Retalhuleu,Colegio Privado Mixto Nueva Generación,"1A. Calle 5-03 Zona 1, Calzada Navidad",77718842.0,Miguel Angel Armas Rocha,Sheily Paulina Guox López,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,77718842.0,777188420,77718842,77718842
11-01-0494-46,11-017,Retalhuleu,Retalhuleu,Centro Educativo Retalteco De Formación Integral,8A. Av. 8-01 Zona 1,77712696.0,Miguel Angel Armas Rocha,Jorge Luis Díaz De León,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,77712696.0,777126960,77712696,77712696
11-01-0496-46,11-017,Retalhuleu,Retalhuleu,Colegio Educativo Privado Mixto De Formación Y Capacitación Miguel Angel Asturias,Lotificacion El Infiernito Caballo Blanco,38979628.0,Miguel Angel Armas Rocha,Eduardo Gómez González,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,38979628.0,389796280,38979628,38979628
11-01-0498-46,11-017,Retalhuleu,Retalhuleu,Colegio Mixto Liceo Retalteco,3A. Ave. 6-49 Zona1,77710580.0,Miguel Angel Armas Rocha,Jorge Felix Vásquez Ordoñez,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,77710580.0,777105800,77710580,77710580
11-01-0501-46,11-017,Retalhuleu,Retalhuleu,Colegio Mixto Cristiano Nuevos Horizontes,5Ta. Calle 4-31 Zona 1,45257791.0,Miguel Angel Armas Rocha,Yaneidi Stefaní Pú Mazariegos,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,45257791.0,452577910,45257791,45257791
11-01-0503-46,11-017,Retalhuleu,Retalhuleu,Centro Educativo Nueva Candelaria,Aldea Nueva Candelaria,32567015.0,Miguel Angel Armas Rocha,Osvaldo Zacarías Ichel,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,32567015.0,325670150,32567015,32567015
11-01-0505-46,11-017,Retalhuleu,Retalhuleu,Instituto Privado Mixto Poeta Orellana Matta,9Av. 15 Calle Lotificacion Peru Zona 4,34791862.0,Miguel Angel Armas Rocha,Silvia Rodríguez Cayax,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,34791862.0,347918620,34791862,34791862
11-01-0507-46,11-017,Retalhuleu,Retalhuleu,Colegio Evangelico Mixto Palabra Viva,2Da. Avenida 6-90 Zona 5 Avenida Fundabiem,57101865.0,Miguel Angel Armas Rocha,Olimpia Del Pilar Cardoza Reyes,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,57101865.0,571018650,57101865,57101865
11-01-0511-46,11-017,Retalhuleu,Retalhuleu,Instituto Iberoamericano De Estudios Avanzados De Retalhuleu,Calzada Las Palmas 13-70 Zona 6,59591351.0,Miguel Angel Armas Rocha,Miguel Angel Pisquiy Quixtán,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,59591351.0,595913510,59591351,59591351
11-01-0513-46,11-017,Retalhuleu,Retalhuleu,Colegio José Batres Montúfar,"3A. Avenida 6-92 Zona 2, Lotificacion El Rio",56220514.0,Miguel Angel Armas Rocha,Edelmira Santos Sánchez Morán,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,56220514.0,562205140,56220514,56220514
11-01-0515-46,11-017,Retalhuleu,Retalhuleu,"Colegio Privado Urbano Mixto ""Bilingue Paraiso""",3A. Avenida 7-69 Zona 2,77718861.0,Miguel Angel Armas Rocha,Jorge Roberto Arreaga Paz,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,77718861.0,777188610,77718861,77718861
11-01-0519-46,11-017,Retalhuleu,Retalhuleu,Colegio Mixto Ideas,"9A. Av. ""A"" 2-05 Zona 4, Residenciales Ana Lucia",57721156.0,Miguel Angel Armas Rocha,Abraham Isaías Velásquez López,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,57721156.0,577211560,57721156,57721156
11-01-0521-46,11-017,Retalhuleu,Retalhuleu,Colegio Tecnológico Jan Komensky,5Ta. Calle 6-80 Zona 1,32159539.0,Miguel Angel Armas Rocha,Axel Otoniel Xicará Contreras,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,32159539.0,321595390,32159539,32159539
11-01-0522-46,11-017,Retalhuleu,Retalhuleu,Colegio Nacional De Educación Virtual Tesla,"Entrada Monte Bello 1, 5Ta. Calle Zona 6",41039475.0,Miguel Angel Armas Rocha,Miguel Angel Cordero Monzón,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,VIRTUAL A DISTANCIA,RETALHULEU,1,41039475.0,410394750,41039475,41039475
11-01-0523-46,11-017,Retalhuleu,Retalhuleu,"Colegio Tecnológico Centroamericano ""Coltec""",7A. Calle 4-19 Zona 1,50199888.0,Miguel Angel Armas Rocha,Norma Karina Yeé Oliva,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,RETALHULEU,1,50199888.0,501998880,50199888,50199888
11-01-0525-46,11-017,Retalhuleu,Retalhuleu,Colegio Mixto En Computación La Merced,4Ta. Av. 4-58 Zona 1,77718857.0,Miguel Angel Armas Rocha,Marjory Vanessa Cabrera Elías,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,77718857.0,777188570,77718857,77718857
11-01-0527-46,11-014,Retalhuleu,Retalhuleu,Instituto Nacional Mixto Nocturno De Educación Media,3A. Calle 6-49 Zona 4,53494788.0,Julio César Herrera Roldán,Juan De Dios Rodas Hernández,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),RETALHULEU,1,53494788.0,534947880,53494788,53494788
11-01-0529-46,11-017,Retalhuleu,Retalhuleu,Colegio Mixto Mario Monteforte Toledo,4Ta. Calle 2-12 Zona 2 Lotificacion El Prado,77713190.0,Miguel Angel Armas Rocha,Glenda Jeanette Chávez Gómez,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,77713190.0,777131900,77713190,77713190
11-01-0531-46,11-017,Retalhuleu,Retalhuleu,Colegio Tecnológico Blaise Pascal,2A. Calle 5-82 Zona 1,57169966.0,Miguel Angel Armas Rocha,Yéniffer Analy Makepeace Ruiz,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,57169966.0,571699660,57169966,57169966
11-01-0534-46,11-017,Retalhuleu,Retalhuleu,"Colegio Tecnológico Centroamericano ""Coltec""",7A. Calle 4-19 Zona 1,59199888.0,Miguel Angel Armas Rocha,Norma Karina Yeé Oliva,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,RETALHULEU,1,59199888.0,591998880,59199888,59199888
11-01-0538-46,11-004,Retalhuleu,Retalhuleu,Colegio Bilingue Americano,"4Ta. Avenida ""B"" 2-82 Zona 1",77663171.0,Miguel Angel Armas Rocha,Melissa María Gabriela Hernández Gómez,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,1,77663171.0,776631710,77663171,77663171
11-01-0540-46,11-004,Retalhuleu,Retalhuleu,"Colegio Privado ""America Digital""",Lote No. 64 Centro Urbano Caballo Blanco,53285086.0,Miguel Angel Armas Rocha,Marlon Ivan Perez Paz,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,1,53285086.0,532850860,53285086,53285086
11-01-0542-46,11-017,Retalhuleu,Retalhuleu,"Colegio Privado ""América Digital""",Lote No. 64 Centro Urbano Caballo Blanco,46235631.0,Miguel Angel Armas Rocha,Marlon Ivan Perez Paz,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,1,46235631.0,462356310,46235631,46235631
11-01-0545-46,11-017,Retalhuleu,Retalhuleu,Colegio Privado Mixto Monterrey,4Ta. Calle 10-39 Zona 4 Residenciales Ana Lucia,77712837.0,Miguel Angel Armas Rocha,Zoila Verónica Espinoza Machic,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,1,77712837.0,777128370,77712837,77712837
11-01-0809-46,11-004,Retalhuleu,Retalhuleu,'El Bosque',Canton Dolores Zona 6 Finca El Bosque,77714225.0,Miguel Angel Armas Rocha,Marco Antonio Del Cid Flores,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,1,77714225.0,777142250,77714225,77714225
11-01-1108-46,11-017,Retalhuleu,Retalhuleu,Instituto De Educacion Artistica Del Sur Ideas,9Av. A 2-05 Zona 4 Residenciales Ana Lucia,77713771.0,Miguel Angel Armas Rocha,Abraham Isaías Velásquez López,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SABATINO,RETALHULEU,1,77713771.0,777137710,77713771,77713771
11-01-1177-46,11-004,Retalhuleu,Retalhuleu,Instituto De Computación Informática,Ruta 6 W 10A. Avenida 0-50 Zona 4 Residenciales Ana Lucia,77716271.0,Miguel Angel Armas Rocha,Irma Violeta Calderón Villatoro,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU,1,77716271.0,777162710,77716271,77716271
11-01-1182-46,11-004,Retalhuleu,Retalhuleu,Centro Educativo Nuestro Mundo,7A. Calle 8-72 Zona 1,77710773.0,Miguel Angel Armas Rocha,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU,1,77710773.0,777107730,77710773,77710773
11-01-1220-46,11-004,Retalhuleu,Retalhuleu,Colegio Evangelico Mixto Sinai,"5A. Calle, Ingreso A La Colonia El Pedregal I, Zona 6",77715189.0,Miguel Angel Armas Rocha,Roderico Oswaldo Martinez,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU,1,77715189.0,777151890,77715189,77715189
11-01-1286-46,11-004,Retalhuleu,Retalhuleu,Colegio Privado Urbano Mixto Monterrey,4A Calle 10-39 Zona 4 Residenciales Ana Lucia,77712837.0,Miguel Angel Armas Rocha,Zoila Verónica Espinoza Machic,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,1,77712837.0,777128370,77712837,77712837
11-01-1287-46,11-004,Retalhuleu,Retalhuleu,Colegio Privado Urbano Mixto Bilingue Paraiso,3A. Avenida 7-69 Zona 2,77718861.0,Miguel Angel Armas Rocha,Jorge Roberto Arreaga Paz,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,1,77718861.0,777188610,77718861,77718861
11-01-1309-46,11-014,Retalhuleu,Retalhuleu,Escuela Normal De Educacion Fisica,"Interior Complejo Deportivo ""Takalik Abaj"" Km. 186.5 Zona 5 Salida A Champerico",77711422.0,Julio César Herrera Roldán,Mariza Amarilis Sologaistoa Mejía,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU,1,77711422.0,777114220,77711422,77711422
11-01-1324-46,11-017,Retalhuleu,Retalhuleu,Colegio Cientifico Americano 'Galileo',11 Calle 5-01 Zona 2,77712312.0,Miguel Angel Armas Rocha,X,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU,1,77712312.0,777123120,77712312,77712312
11-01-1329-46,11-017,Retalhuleu,Retalhuleu,Colegio Cientifico 'Albert Einstein',2A.Calle Y 3A. Avenida 2-90 Zona 1,,Miguel Angel Armas Rocha,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU,1,,,,
