CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
06-11-0050-46,06-037,Santa Rosa,Guazacapan,COLEGIO TECNOLÓGICO DE INFORMÁTICA,BARRIO SAN MIGUEL ORIENTE,788463290,IDANEA MARIBEL MORALES MIJANGOS DE HERNANDEZ,VICTOR MANUEL PÉREZ LÓPEZ,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
06-11-0470-46,06-037,Santa Rosa,Guazacapan,"COLEGIO PARTICULAR MIXTO ""MIGUEL ANGEL ASTURIAS""",BARRIO SAN MIGUEL CENTRO,788462500,IDANEA MARIBEL MORALES MIJANGOS DE HERNANDEZ,TESLA AYDÉ AYALA PAZOS,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-11-1458-46,06-037,Santa Rosa,Guazacapan,COLEGIO TECNOLOGICO DE INFORMATICA,BARRIO SAN MIGUEL ORIENTE,788463290,IDANEA MARIBEL MORALES MIJANGOS DE HERNANDEZ,VICTOR MANUEL PÉREZ LÓPEZ,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-11-1594-46,06-037,Santa Rosa,Guazacapan,"ESCUELA NORMAL DE EDUCACION FISICA ""LIC. ARISTIDES BALDOMERO CRESPO VILLEGAS""",BARRIO SAN MIGUEL ORIENTE,788462910,IDANEA MARIBEL MORALES MIJANGOS DE HERNANDEZ,MARIO ROBERTO CASTRO,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SANTA ROSA
06-12-0015-46,06-020,Santa Rosa,Santa Cruz Naranjo,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO EL CAMPO,472659740,KAREEN ANA LIZBETH SANTOS FRANCO,SILVIA EUGENIA QUEVEDO FRANCO,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-12-0030-46,06-020,Santa Rosa,Santa Cruz Naranjo,SPRING GARDEN COLLEGE,CALLE REAL DEL CALVARIO ALDEA EL TEOCINTE,421450160,KAREEN ANA LIZBETH SANTOS FRANCO,CLAUDIA GABRIELA PICHILLA TEPAZ,DIVERSIFICADO,Privado,Rural,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
06-13-0028-46,06-022,Santa Rosa,Pueblo Nuevo Viñas,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,594171100,ISCENIA MARLENY LOPEZ MORALES DE HERNANDEZ,DIDIEET DEL ROSARIO GARCÍA BLANCO,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-13-1808-46,06-021,Santa Rosa,Pueblo Nuevo Viñas,LICEO PARTICULAR MIXTO 'SAN ANTONIO',4TA. AVENIDA 2-65 ZONA 1,569704350,MARVIN EDUARDO PEREZ DEL CID,SELVIN DONALDO GIRÓN JIMÉNEZ,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
06-13-1811-46,06-021,Santa Rosa,Pueblo Nuevo Viñas,LICEO PARTICULAR MIXTO 'SAN ANTONIO',,,MARVIN EDUARDO PEREZ DEL CID,SELVIN DONALDO GIRÓN JIMÉNEZ,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-14-0001-46,06-023,Santa Rosa,Nueva Santa Rosa,"COLEGIO PARTICULAR MIXTO ""LA ESPERANZA""",AV. TEOFILO SOLARES 0-50 ZONA 2,505693700,CESAR EFRAIN BARRERA Y BARRERA,RAFAELA SÁNCHEZ GARCÍA,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
06-14-0012-46,06-023,Santa Rosa,Nueva Santa Rosa,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,0 AVENIDA 1-50 ZONA 1 NUEVA SANTA ROSA,589485980,CESAR EFRAIN BARRERA Y BARRERA,JENNIFER ISABEL XILOJ CALEL DE MUÑOZ,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-14-0025-46,06-023,Santa Rosa,Nueva Santa Rosa,"COLEGIO PARTICULAR MIXTO INTEGRAL ""EL SABER""",11 CALLE 1-11 ZONA 1,788891000,CESAR EFRAIN BARRERA Y BARRERA,MARTA LIDIA FLORES AUCEDA,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-14-0030-46,06-023,Santa Rosa,Nueva Santa Rosa,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,BARRIO EL CALVARIO,788892920,CESAR EFRAIN BARRERA Y BARRERA,CLARA DELMA SALAZAR DONIS,DIVERSIFICADO,Cooperativa,Urbana,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
06-14-0037-46,06-025,Santa Rosa,Nueva Santa Rosa,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA JUMAYTEPEQUE,491821950,ROGER AMILCAR ALVAREZ SALAZAR,REINA ELIZETH GONZALEZ DONIS,DIVERSIFICADO,Oficial,Rural,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-14-0038-46,06-023,Santa Rosa,Nueva Santa Rosa,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,BARRIO EL CALVARIO,788892920,CESAR EFRAIN BARRERA Y BARRERA,CLARA DELMA SALAZAR DONIS,DIVERSIFICADO,Cooperativa,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-14-0039-46,06-025,Santa Rosa,Nueva Santa Rosa,"CENTRO EDUCATIVO ""NUEVA ASUNCIÓN""",3RA. AVENIDA 10-10 ZONA 1,592328570,ROGER AMILCAR ALVAREZ SALAZAR,BRENDA ELIZETH ARRIAGA ARREDONDO,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SANTA ROSA
06-14-0042-46,06-025,Santa Rosa,Nueva Santa Rosa,"COLEGIO PARTICULAR MIXTO BILINGÜE ""PEQUEÑOS CIENTIFICOS""","3A. AVENIDA 10-63 ZONA 1 CABECERA MUNICIPAL, NUEVA SANTA ROSA, SANTA ROSA",429567990,ROGER AMILCAR ALVAREZ SALAZAR,JOSÉ ANTONIO MARTINEZ ORDOÑÉZ,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-14-0043-46,06-025,Santa Rosa,Nueva Santa Rosa,"COLEGIO PARTICULAR MIXTO BILINGÜE ""PEQUEÑOS CIENTIFICOS""","3A. AVENIDA 10-63 ZONA 1 CABECERA MUNICIPAL, NUEVA SANTA ROSA, SANTA ROSA",429567990,ROGER AMILCAR ALVAREZ SALAZAR,JOSÉ ANTONIO MARTINEZ ORDOÑÉZ,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SANTA ROSA
06-14-0044-46,06-025,Santa Rosa,Nueva Santa Rosa,"COLEGIO PARTICULAR MIXTO BILINGÜE ""PEQUEÑOS CIENTIFICOS""","3A. AVENIDA 10-63 ZONA 1 CABECERA MUNICIPAL, NUEVA SANTA ROSA, SANTA ROSA",429567990,ROGER AMILCAR ALVAREZ SALAZAR,JOSÉ ANTONIO MARTÍNEZ ORDOÑEZ,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
06-14-0045-46,06-025,Santa Rosa,Nueva Santa Rosa,"COLEGIO PARTICULAR MIXTO BILINGÜE ""PEQUEÑOS CIENTIFICOS""","3A. AVENIDA 10-63 ZONA 1 CABECERA MUNICIPAL, NUEVA SANTA ROSA, SANTA ROSA",429567990,ROGER AMILCAR ALVAREZ SALAZAR,JOSÉ ANTONIO MARTÍNEZ ORDOÑEZ,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SANTA ROSA
06-14-0046-46,06-025,Santa Rosa,Nueva Santa Rosa,INSTITUTO PARTICULAR MIXTO DE COMERCIO,0 AVENIDA ENTRE 12 Y 13 CALLE ZONA 1 CANTÓN PALÍN,788897510,ROGER AMILCAR ALVAREZ SALAZAR,KARLA PATRICIA SERRA TURCIOS,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-14-0049-46,06-025,Santa Rosa,Nueva Santa Rosa,INSTITUTO PARTICULAR MIXTO DE COMERCIO,0 AVENIDA ENTRE 12 Y 13 CALLE ZONA 1 CANTÓN PALÍN,482999880,ROGER AMILCAR ALVAREZ SALAZAR,KARLA PATRICIA SERRA TURCIOS,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SANTA ROSA
06-14-0416-46,06-025,Santa Rosa,Nueva Santa Rosa,INSTITUTO PARTICULAR MIXTO DE COMERCIO,0 AVENIDA ENTRE 12 Y 13 CALLE ZONA 1 CANTÓN PALÍN,788897510,ROGER AMILCAR ALVAREZ SALAZAR,KARLA PATRICIA SERRA TURCIOS,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-14-0450-46,06-025,Santa Rosa,Nueva Santa Rosa,CENTRO EDUCATIVO NUESTRA SEÑORA DE LA ESPERANZA,"CASERÍO EL CHILTEPE, ALDEA CHAPAS",401751270,ROGER AMILCAR ALVAREZ SALAZAR,HUMBERTA RAMOS PÉREZ,DIVERSIFICADO,Privado,Rural,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-14-1996-46,06-023,Santa Rosa,Nueva Santa Rosa,"COLEGIO PARTICULAR MIXTO ""LA ESPERANZA""",AVENIDA TEÓFILIO SOLARES 0-50 ZONA 2,505693700,CESAR EFRAIN BARRERA Y BARRERA,RAFAELA SÁNCHEZ GARCÍA,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
nan,,Nan,Nan,,,,,,,Nan,Nan,,,,,
07-01-0059-46,07-003,Solola,Solola,"LICEO TECNOLÓGICO BILINGÜE ""CUAUHTEMALLAN DE SOLOLA""","CASERÍO CAYALÁ, ALDEA EL TABLÓN",359236690,VÍCTOR CHUMIL CHIROY,MOISES GUARCAX CHIROY,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0061-46,07-003,Solola,Solola,"LICEO TECNOLÓGICO BILINGÜE ""CUAUHTEMALLAN DE SOLOLA""","CASERÍO CAYALÁ, ALDEA EL TABLÓN",359236690,VÍCTOR CHUMIL CHIROY,MOISES GUARCAX CHIROY,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SOLOLÁ
07-01-0096-46,07-019,Solola,Solola,COLEGIO MONTE SION,6A. AVENIDA 8-07 ZONA 2 BARRIO EL CALVARIO,776238320,ESTELA BEN AJCALÓN DE TUY,JOSÉ DAVID TZAY PUÁC,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0106-46,07-019,Solola,Solola,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,5TA. CALLE 0-37 BARRIO SAN ANTONIO,324426070,ESTELA BEN AJCALÓN DE TUY,LINCY MARÍA TIU GARCÍA,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0121-46,07-004,Solola,Solola,CENTRO EDUCATIVO DE FORMACIÓN PROFESIONAL -CEFPRO-,"CASERÍO COXOM, ALDEA SAN JUAN ARGUETA",593569190,VÍCTOR MIGUEL MENCHÚ MENCHÚ,ELIAS MIGUEL ROSALES TAHAY,DIVERSIFICADO,Privado,Rural,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SOLOLÁ
07-01-0124-46,07-003,Solola,Solola,"LICEO TECNOLÓGICO BILINGÜE ""CUAUHTEMALLAN DE SOLOLÁ""","CASERÍO CAYALÁ, ALDEA EL TABLÓN",359236690,VÍCTOR CHUMIL CHIROY,MOISES GUARCAX CHIROY,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SOLOLÁ
07-01-0144-46,07-019,Solola,Solola,"COLEGIO CIENTIFICO ""MONTESSORI""","9A. CALLE 8-81 ZONA 2, BARRIO EL CALVARIO",776234270,ESTELA BEN AJCALÓN DE TUY,YOVANY ISRAEL ROSALES CORZO,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0152-46,07-003,Solola,Solola,"LICEO PROFESIONAL ""LAS AMERICAS""","CASERÍO CENTRAL, CANTÓN EL TABLÓN",776247030,VÍCTOR CHUMIL CHIROY,CAMILIO YAXÓN COSIGUÁ,DIVERSIFICADO,Privado,Rural,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SOLOLÁ
07-01-0158-46,07-002,Solola,Solola,INSTITUTO MIXTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA,"CASERÍO CENTRAL, ALDEA PIXABAJ",456845310,CARLOS RIGOBERTO POS TUY,SEBASTIAN TUN TUN,DIVERSIFICADO,Cooperativa,Rural,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0162-46,07-004,Solola,Solola,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA CHAQUIJYÁ,"CASERÍO COOPERATIVA, ALDEA CHAQUIJYÁ",445549300,VÍCTOR MIGUEL MENCHÚ MENCHÚ,VÍCTOR SALOJ YAXÓN,DIVERSIFICADO,Cooperativa,Rural,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0164-46,07-019,Solola,Solola,INSTITUTO TECNOLÓGICO DE LA UNIVERSIDAD DEL VALLE DE GUATEMALA ALTIPLANO,"KM. 137, CASERÍO XOLBÉ ALDEA EL TABLÓN",793108140,ESTELA BEN AJCALÓN DE TUY,CECILIA YORDENY VICENTE ZAPETA,DIVERSIFICADO,Privado,Rural,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0165-46,07-019,Solola,Solola,ESCUELA EN CIENCIAS DE LA COMPUTACIÓN,"3RA. CALLE 1-30 ZONA 1, BARRIO SAN ANTONIO",776251800,ESTELA BEN AJCALÓN DE TUY,LUIS LEONARDO ARGUETA MOGOLLÓN,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SOLOLÁ
07-01-0166-46,07-019,Solola,Solola,ESCUELA EN CIENCIAS DE LA COMPUTACIÓN,"3RA. CALLE 1-30 ZONA 1, BARRIO SAN ANTONIO",776251800,ESTELA BEN AJCALÓN DE TUY,LUIS LEONARDO ARGUETA MOGOLLÓN,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0171-46,07-003,Solola,Solola,"COLEGIO DE EDUCACIÓN BÁSICA IMPACTO, EMPODERANDO MUJERES","KM. 137, CASERÍO XOLBE, ALDEA EL TABLÓN",328151530,VÍCTOR CHUMIL CHIROY,VILMA VERONICA SALOJ CHIYAL,DIVERSIFICADO,Privado,Rural,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0174-46,07-024,Solola,Solola,PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA -PRONEA-,13AV. 3-18 BARRIO EL CARMEN,772899300,MARÍA OFELIA MUY QUICHÉ,FREDY EDGAR URÍZAR RODRÍGUEZ,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,SOLOLÁ
07-01-0175-46,07-024,Solola,Solola,"""CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX-DEPARTAMENTAL""",13 CALLE 3-18 ZONA 1,421683470,MARÍA OFELIA MUY QUICHÉ,FREDY EDGAR URÍZAR RODRÍGUEZ,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,SOLOLÁ
07-01-0181-46,07-003,Solola,Solola,"LICEO PROFESIONAL ""LAS AMERICAS""","CASERÍO CENTRAL, CANTÓN EL TABLÓN",776239850,VÍCTOR CHUMIL CHIROY,CAMILIO YAXÓN COSIGUÁ,DIVERSIFICADO,Privado,Rural,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SOLOLÁ
07-01-0184-46,07-004,Solola,Solola,CENTRO EDUCATIVO DE FORMACIÓN PROFESIONAL -CEFPRO-,"CASERÍO COXOM, ALDEA SAN JUAN ARGUETA",330079640,VÍCTOR MIGUEL MENCHÚ MENCHÚ,ELIAS MIGUEL ROSALES TAHAY,DIVERSIFICADO,Privado,Rural,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SOLOLÁ
07-01-0195-46,07-019,Solola,Solola,CENTRO EDUCATIVO INTERCULTURAL PARA EL DESARROLLO COMUNITARIO CEIDECO,5AV. 2-28 ZONA 1 BARRIO SAN ANTONIO,556296900,ESTELA BEN AJCALÓN DE TUY,VILMA JEANNETTE PAR GIRÓN,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SOLOLÁ
07-01-0198-46,07-019,Solola,Solola,"INSTITUTO PRIVADO URBANO MIXTO ""SOLOLÁ""",6TA. AVENIDA 6-37 BARRIO EL CALVARIO ZONA 2,776231030,ESTELA BEN AJCALÓN DE TUY,PATRICIA ROCÍO SAMAYOA MALDONADO,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SOLOLÁ
07-01-0200-46,07-019,Solola,Solola,CENTRO EDUCATIVO DE FORMACIÓN TÉCNICA -CEFTEC-,"6 AVENIDA 13-60 ZONA 1, BARRIO EL CARMEN",582552400,ESTELA BEN AJCALÓN DE TUY,ISRAÉL CHOCOJ YAC,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SOLOLÁ
07-01-0499-46,07-019,Solola,Solola,ESCUELA NACIONAL DE CIENCIAS COMERCIALES,13 CALLE Y 5TA. AVENIDA ESQUINA ZONA 1,553489350,ESTELA BEN AJCALÓN DE TUY,RAMIRO PANJOJ BULUX,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0500-46,07-019,Solola,Solola,ESCUELA NORMAL PRIVADA,13 CALLE FINAL ZONA 1 COLONIA MIRALINDA,776244330,ESTELA BEN AJCALÓN DE TUY,JORGE MARIO ZELADA SÁNCHEZ,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0577-46,07-019,Solola,Solola,"COLEGIO ""INTEGRAL SOLOLATECO""","6TA. AVENIDA 6-37 ZONA 2, BARRIO EL CALVARIO",776237090,ESTELA BEN AJCALÓN DE TUY,ELSA JEANETT SÁNCHEZ SOTO,DIVERSIFICADO,Privado,Urbana,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0691-46,07-019,Solola,Solola,"COLEGIO PRIVADO URBANO PARA VARONES ""ATITLÁN""",13 CALLE 03-19 ZONA 1 BARRIO EL CARMEN,776233190,ESTELA BEN AJCALÓN DE TUY,FRANCISCO ROLANDO ALVARADO RECINOS,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0693-46,07-004,Solola,Solola,"INSTITUTO DE CIENCIAS COMERCIALES POR COOPERATIVA RURAL MIXTO ""SAN JUAN BAUTISTA""",ALDEA SAN JUAN ARGUETA,405790140,VÍCTOR MIGUEL MENCHÚ MENCHÚ,WILMER GABRIEL MENCHÚ AJPACAJÁ,DIVERSIFICADO,Cooperativa,Rural,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-2483-46,07-019,Solola,Solola,ESCUELA EN CIENCIAS DE LA COMPUTACIÓN,"3A. CALLE 1-30 ZONA 1, BARRIO SAN ANTONIO",583433190,ESTELA BEN AJCALÓN DE TUY,LUIS LEONARDO ARGUETA MOGOLLÓN,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SOLOLÁ
07-01-2568-46,07-019,Solola,Solola,COLEGIO MONTE SION,6A. AVENIDA 8-07 ZONA 2 BARRIO EL CALVARIO,776238320,ESTELA BEN AJCALÓN DE TUY,JOSÉ DAVID TZAY PUÁC,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-2702-46,07-003,Solola,Solola,CENTRO EDUCATIVO COMUNITARIO MAYA' TIJOB'ÄL TZ'OLOJYA',"CASERÍO CENTRAL, ALDEA EL TABLÓN",776242830,VÍCTOR CHUMIL CHIROY,SANTIAGO PANJOJ TUY,DIVERSIFICADO,Privado,Rural,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-2767-46,07-019,Solola,Solola,ESCUELA NORMAL DE EDUCACIÓN FÍSICA,5A. AVENIDA 2-28 ZONA 1,776252070,ESTELA BEN AJCALÓN DE TUY,JUANA NICOLASA TZORÍN ORDÓÑEZ,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SOLOLÁ
07-01-2768-46,07-019,Solola,Solola,INSTITUTO TECNOLOGICO DE LA UNIVERSIDAD DEL VALLE DE GUATEMALA ALTIPLANO,"KM. 137, CASERÍO XOLBÉ ALDEA EL TABLÓN",793108140,ESTELA BEN AJCALÓN DE TUY,CECILIA YORDENY VICENTE ZAPETA,DIVERSIFICADO,Privado,Rural,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SOLOLÁ
07-02-0006-46,07-005,Solola,San Jose Chacaya,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,"ZONA 0, SECTOR CENTRO",509050910,JUSTO SANTIAGO PONCIO PÚ,ZOILA ELIZABETH CUÁ AJÚ,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-03-0002-46,07-014,Solola,Santa Maria Visitacion,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,SECTOR SUR,417876150,FRANCISCO AARÓN MATUL MÉNDEZ,GLADIS NOHEMÍ MORENO GÓMEZ,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-03-0008-46,07-014,Solola,Santa Maria Visitacion,"""INSTITUTO TÉCNICO CIENTÍFICO INTERCULTURAL -ITECI-""",SANTA MARÍA VISITACIÓN,585424940,FRANCISCO AARÓN MATUL MÉNDEZ,EDWIN EFRAÍN PUÁC DIONISIO,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-03-2928-46,07-014,Solola,Santa Maria Visitacion,CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL POR MADUREZ CECIM,EDIFICIO DEL INSTITUTO LA SALLE ENTRADA PRINCIPAL,572741280,FRANCISCO AARÓN MATUL MÉNDEZ,VICTOR QUICHÉ AJCHÉ,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SOLOLÁ
07-04-0008-46,07-006,Solola,Santa Lucia Utatlan,COLEGIO PRIVADO DR. JORGE ROMERO IMERY,"BARRIO ""EL ROSARIO""",772215180,LESTER FRANCISCO PUAC COCHOY,MARCOS JOSUÉ AQUINO NORIEGA,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-04-0023-46,07-006,Solola,Santa Lucia Utatlan,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,SANTA LUCÍA UTATLÁN,335671080,LESTER FRANCISCO PUAC COCHOY,GLENDY HAIDALY PIXABAJ GODOY,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-04-0041-46,07-032,Solola,Santa Lucia Utatlan,ESCUELA NORMAL REGIONAL DE OCCIDENTE,"PARCELAMIENTO EL MOLINO SAN PEDRO, CANTON CHUCHEXIC",782345970,MOISÉS ISRAEL SAQUÍC JOJ,MOISES MARIANO SAY SOLÍS,DIVERSIFICADO,Oficial,Rural,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-04-0042-46,07-032,Solola,Santa Lucia Utatlan,ESCUELA NORMAL REGIONAL DE OCCIDENTE,"CANTÓN CHUCHEXIC, PARCELAMIENTO EL MOLINO SAN PEDRO",782345970,MOISÉS ISRAEL SAQUÍC JOJ,MOISES MARIANO SAY SOLÍS,DIVERSIFICADO,Oficial,Rural,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SOLOLÁ
07-04-0091-46,07-032,Solola,Santa Lucia Utatlan,ESCUELA NORMAL REGIONAL DE OCCIDENTE,CANTON CHUCHEXIC PARCELAMIENTO EL MOLINO SAN PEDRO,782345970,MOISÉS ISRAEL SAQUÍC JOJ,MOISES MARIANO SAY SOLÍS,DIVERSIFICADO,Oficial,Rural,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),SOLOLÁ
07-04-2766-46,07-006,Solola,Santa Lucia Utatlan,ESCUELA NORMAL INFANTIL BILINGUE ADSCRITA A LA NORMAL REGIONAL DE OCCIDENTE ENRO,FINCA MOLINO SAN PEDRO,782345970,LESTER FRANCISCO PUAC COCHOY,MARIO ANSELMO TUJ CHOCOY,DIVERSIFICADO,Oficial,Rural,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),SOLOLÁ
